cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,exactmass,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt,pclidcnt,gpidcnt,gpfamilycnt,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
8809321,2-(4-amino-5-cyanopyrimidin-2-yl)sulfanyl-N-[4-(azepan-1-yl)phenyl]acetamide,,382.5,C19H22N6OS,133,522,3.2,27,2,7,5,"InChI=1S/C19H22N6OS/c20-11-14-12-22-19(24-18(14)21)27-13-17(26)23-15-5-7-16(8-6-15)25-9-3-1-2-4-10-25/h5-8,12H,1-4,9-10,13H2,(H,23,26)(H2,21,22,24)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CSC3=NC=C(C(=N3)N)C#N,PCAXUSIXUTYBPV-UHFFFAOYSA-N,2-(4-amino-5-cyanopyrimidin-2-yl)sulfanyl-N-[4-(azepan-1-yl)phenyl]acetamide,382.158,382.158,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8809833,"N-[4-(azepan-1-yl)phenyl]-2-(4,5,6-trimethylpyrimidin-2-yl)sulfanylacetamide",,384.5,C21H28N4OS,83.4,449,4.4,27,1,5,5,"InChI=1S/C21H28N4OS/c1-15-16(2)22-21(23-17(15)3)27-14-20(26)24-18-8-10-19(11-9-18)25-12-6-4-5-7-13-25/h8-11H,4-7,12-14H2,1-3H3,(H,24,26)",CC1=C(N=C(N=C1C)SCC(=O)NC2=CC=C(C=C2)N3CCCCCC3)C,NWSXAVJLBWVYKE-UHFFFAOYSA-N,"N-[4-(azepan-1-yl)phenyl]-2-(4,5,6-trimethylpyrimidin-2-yl)sulfanylacetamide",384.198,384.198,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8812380,"ethyl (E)-2-cyano-3-(7,8,9,10-tetrahydro-6H-azepino[1,2-a]benzimidazol-3-ylamino)prop-2-enoate",,324.4,C18H20N4O2,79.9,538,3.3,24,1,5,5,"InChI=1S/C18H20N4O2/c1-2-24-18(23)13(11-19)12-20-14-7-8-16-15(10-14)21-17-6-4-3-5-9-22(16)17/h7-8,10,12,20H,2-6,9H2,1H3/b13-12+",CCOC(=O)/C(=C/NC1=CC2=C(C=C1)N3CCCCCC3=N2)/C#N,XYHLCQLFMTUIRR-OUKQBFOZSA-N,"ethyl (E)-2-cyano-3-(7,8,9,10-tetrahydro-6H-azepino[1,2-a]benzimidazol-3-ylamino)prop-2-enoate",324.159,324.159,0,1,0,0,0,0,1,1,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8812381,"(E)-2-(4-methyl-1,3-thiazol-2-yl)-3-(7,8,9,10-tetrahydro-6H-azepino[1,2-a]benzimidazol-3-ylamino)prop-2-enenitrile",,349.5,C19H19N5S,94.8,555,4,25,1,5,3,"InChI=1S/C19H19N5S/c1-13-12-25-19(22-13)14(10-20)11-21-15-6-7-17-16(9-15)23-18-5-3-2-4-8-24(17)18/h6-7,9,11-12,21H,2-5,8H2,1H3/b14-11+",CC1=CSC(=N1)/C(=C/NC2=CC3=C(C=C2)N4CCCCCC4=N3)/C#N,JJOFMVIEUUUUED-SDNWHVSQSA-N,"(E)-2-(4-methyl-1,3-thiazol-2-yl)-3-(7,8,9,10-tetrahydro-6H-azepino[1,2-a]benzimidazol-3-ylamino)prop-2-enenitrile",349.136,349.136,0,1,0,0,0,0,1,1,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8842384,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 2-[(2-phenylacetyl)amino]acetate,,423.5,C24H29N3O4,87.7,575,3.3,31,2,5,9,"InChI=1S/C24H29N3O4/c28-22(16-19-8-4-3-5-9-19)25-17-24(30)31-18-23(29)26-20-10-12-21(13-11-20)27-14-6-1-2-7-15-27/h3-5,8-13H,1-2,6-7,14-18H2,(H,25,28)(H,26,29)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)CNC(=O)CC3=CC=CC=C3,HWTWXQLBSCTXOZ-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 2-[(2-phenylacetyl)amino]acetate,423.216,423.216,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8845504,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 4-(hydroxymethyl)benzoate,,382.5,C22H26N2O4,78.9,489,3.1,28,2,5,7,"InChI=1S/C22H26N2O4/c25-15-17-5-7-18(8-6-17)22(27)28-16-21(26)23-19-9-11-20(12-10-19)24-13-3-1-2-4-14-24/h5-12,25H,1-4,13-16H2,(H,23,26)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)C3=CC=C(C=C3)CO,XNYHMRIEXULARJ-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 4-(hydroxymethyl)benzoate,382.189,382.189,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8847028,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (2S)-2-(furan-2-carbonylamino)propanoate,,413.5,C22H27N3O5,101,583,3.1,30,2,6,8,"InChI=1S/C22H27N3O5/c1-16(23-21(27)19-7-6-14-29-19)22(28)30-15-20(26)24-17-8-10-18(11-9-17)25-12-4-2-3-5-13-25/h6-11,14,16H,2-5,12-13,15H2,1H3,(H,23,27)(H,24,26)/t16-/m0/s1",C[C@@H](C(=O)OCC(=O)NC1=CC=C(C=C1)N2CCCCCC2)NC(=O)C3=CC=CO3,QHHLXKIEQSETFH-INIZCTEOSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (2S)-2-(furan-2-carbonylamino)propanoate,413.195,413.195,0,1,0,1,1,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8848695,"N-[4-(azepan-1-yl)phenyl]-2-[(5-phenyl-1H-1,2,4-triazol-3-yl)sulfanyl]acetamide",AKOS033798546|Z220326986,407.5,C22H25N5OS,99.2,499,4.7,29,2,5,6,"InChI=1S/C22H25N5OS/c28-20(16-29-22-24-21(25-26-22)17-8-4-3-5-9-17)23-18-10-12-19(13-11-18)27-14-6-1-2-7-15-27/h3-5,8-13H,1-2,6-7,14-16H2,(H,23,28)(H,24,25,26)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CSC3=NNC(=N3)C4=CC=CC=C4,PDZYLGWHCPNYQX-UHFFFAOYSA-N,"N-[4-(azepan-1-yl)phenyl]-2-[(5-phenyl-1H-1,2,4-triazol-3-yl)sulfanyl]acetamide",407.178,407.178,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|AKos Consulting & Solutions|Aurora Fine Chemicals LLC|Chem-Space.com Database|ChemSpider|Enamine|NextBio|ZINC,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8850577,"N-[2-(azepan-1-yl)-5-chlorophenyl]-3-ethyl-5-methyl-1,2-oxazole-4-carboxamide",AKOS034516387|Z65267568,361.9,C19H24ClN3O2,58.4,442,4.4,25,1,4,4,"InChI=1S/C19H24ClN3O2/c1-3-15-18(13(2)25-22-15)19(24)21-16-12-14(20)8-9-17(16)23-10-6-4-5-7-11-23/h8-9,12H,3-7,10-11H2,1-2H3,(H,21,24)",CCC1=NOC(=C1C(=O)NC2=C(C=CC(=C2)Cl)N3CCCCCC3)C,ULABNKSAQDZXPH-UHFFFAOYSA-N,"N-[2-(azepan-1-yl)-5-chlorophenyl]-3-ethyl-5-methyl-1,2-oxazole-4-carboxamide",361.156,361.156,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|AKos Consulting & Solutions|Aurora Fine Chemicals LLC|Chem-Space.com Database|ChemSpider|DiscoveryGate|Enamine|NextBio|ZINC,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8880171,"N-[4-(azepan-1-yl)phenyl]-2-[(4-prop-2-enyl-1,2,4-triazol-3-yl)sulfanyl]acetamide",AKOS001119379,371.5,C19H25N5OS,88.4,447,3.2,26,1,5,7,"InChI=1S/C19H25N5OS/c1-2-11-24-15-20-22-19(24)26-14-18(25)21-16-7-9-17(10-8-16)23-12-5-3-4-6-13-23/h2,7-10,15H,1,3-6,11-14H2,(H,21,25)",C=CCN1C=NN=C1SCC(=O)NC2=CC=C(C=C2)N3CCCCCC3,RLSNBUYKLWOFAK-UHFFFAOYSA-N,"N-[4-(azepan-1-yl)phenyl]-2-[(4-prop-2-enyl-1,2,4-triazol-3-yl)sulfanyl]acetamide",371.178,371.178,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|AKos Consulting & Solutions|ChemSpider|DiscoveryGate|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8882643,N-[4-(azepan-1-yl)phenyl]-2-(2-oxochromen-7-yl)oxyacetamide,AKOS006520936,392.4,C23H24N2O4,67.9,592,4.1,29,1,5,5,"InChI=1S/C23H24N2O4/c26-22(16-28-20-11-5-17-6-12-23(27)29-21(17)15-20)24-18-7-9-19(10-8-18)25-13-3-1-2-4-14-25/h5-12,15H,1-4,13-14,16H2,(H,24,26)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC3=CC4=C(C=C3)C=CC(=O)O4,NLCJTXUXUDYJJJ-UHFFFAOYSA-N,N-[4-(azepan-1-yl)phenyl]-2-(2-oxochromen-7-yl)oxyacetamide,392.174,392.174,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|AKos Consulting & Solutions|Ambinter|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8886812,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 1-methylpyrrole-2-carboxylate,,355.4,C20H25N3O3,63.6,469,3.1,26,1,4,6,"InChI=1S/C20H25N3O3/c1-22-12-6-7-18(22)20(25)26-15-19(24)21-16-8-10-17(11-9-16)23-13-4-2-3-5-14-23/h6-12H,2-5,13-15H2,1H3,(H,21,24)",CN1C=CC=C1C(=O)OCC(=O)NC2=CC=C(C=C2)N3CCCCCC3,WRIPDDUJONSQRJ-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 1-methylpyrrole-2-carboxylate,355.19,355.19,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8887391,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 2-(6-hydroxy-1-benzofuran-3-yl)acetate,,422.5,C24H26N2O5,92,599,4,31,2,6,7,"InChI=1S/C24H26N2O5/c27-20-9-10-21-17(15-30-22(21)14-20)13-24(29)31-16-23(28)25-18-5-7-19(8-6-18)26-11-3-1-2-4-12-26/h5-10,14-15,27H,1-4,11-13,16H2,(H,25,28)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)CC3=COC4=C3C=CC(=C4)O,QLNVKKHDNKKNIN-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 2-(6-hydroxy-1-benzofuran-3-yl)acetate,422.184,422.184,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8888622,"N-[4-(azepan-1-yl)phenyl]-2-[4-(1,3,4-oxadiazol-2-yl)phenoxy]acetamide",,392.5,C22H24N4O3,80.5,496,3.6,29,1,6,6,"InChI=1S/C22H24N4O3/c27-21(15-28-20-11-5-17(6-12-20)22-25-23-16-29-22)24-18-7-9-19(10-8-18)26-13-3-1-2-4-14-26/h5-12,16H,1-4,13-15H2,(H,24,27)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC3=CC=C(C=C3)C4=NN=CO4,ZPMGBMCTLQMVQT-UHFFFAOYSA-N,"N-[4-(azepan-1-yl)phenyl]-2-[4-(1,3,4-oxadiazol-2-yl)phenoxy]acetamide",392.185,392.185,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|Ambinter|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8919515,"4-(azepan-1-yl)-N-(5-methyl-1,3-thiazol-2-yl)-3-nitrobenzamide",,360.4,C17H20N4O3S,119,479,3.7,25,1,6,3,"InChI=1S/C17H20N4O3S/c1-12-11-18-17(25-12)19-16(22)13-6-7-14(15(10-13)21(23)24)20-8-4-2-3-5-9-20/h6-7,10-11H,2-5,8-9H2,1H3,(H,18,19,22)",CC1=CN=C(S1)NC(=O)C2=CC(=C(C=C2)N3CCCCCC3)[N+](=O)[O-],SVDYENURSNGDQR-UHFFFAOYSA-N,"4-(azepan-1-yl)-N-(5-methyl-1,3-thiazol-2-yl)-3-nitrobenzamide",360.126,360.126,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8975998,N-[(Z)-1-[4-(azepan-1-yl)phenyl]ethylideneamino]-2-(benzotriazol-1-yl)acetamide,,390.5,C22H26N6O,75.4,566,3.5,29,1,5,5,"InChI=1S/C22H26N6O/c1-17(18-10-12-19(13-11-18)27-14-6-2-3-7-15-27)23-25-22(29)16-28-21-9-5-4-8-20(21)24-26-28/h4-5,8-13H,2-3,6-7,14-16H2,1H3,(H,25,29)/b23-17-",C/C(=N/NC(=O)CN1C2=CC=CC=C2N=N1)/C3=CC=C(C=C3)N4CCCCCC4,DWZRPFPMPXUOJT-QJOMJCCJSA-N,N-[(Z)-1-[4-(azepan-1-yl)phenyl]ethylideneamino]-2-(benzotriazol-1-yl)acetamide,390.217,390.217,0,1,0,0,0,0,1,1,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
8976229,N-[(Z)-[4-(azepan-1-yl)phenyl]methylideneamino]-2-(benzotriazol-1-yl)acetamide,,376.5,C21H24N6O,75.4,525,3.3,28,1,5,5,"InChI=1S/C21H24N6O/c28-21(16-27-20-8-4-3-7-19(20)23-25-27)24-22-15-17-9-11-18(12-10-17)26-13-5-1-2-6-14-26/h3-4,7-12,15H,1-2,5-6,13-14,16H2,(H,24,28)/b22-15-",C1CCCN(CC1)C2=CC=C(C=C2)/C=N\NC(=O)CN3C4=CC=CC=C4N=N3,IYAVDOAVYATFEI-JCMHNJIXSA-N,N-[(Z)-[4-(azepan-1-yl)phenyl]methylideneamino]-2-(benzotriazol-1-yl)acetamide,376.201,376.201,0,1,0,0,0,0,1,1,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9006859,"N-[4-(azepan-1-yl)phenyl]-2-(2,5-dioxopyrrolidin-1-yl)acetamide",,329.4,C18H23N3O3,69.7,462,1.4,24,1,4,4,"InChI=1S/C18H23N3O3/c22-16(13-21-17(23)9-10-18(21)24)19-14-5-7-15(8-6-14)20-11-3-1-2-4-12-20/h5-8H,1-4,9-13H2,(H,19,22)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CN3C(=O)CCC3=O,LNTXLCHWWKKQGG-UHFFFAOYSA-N,"N-[4-(azepan-1-yl)phenyl]-2-(2,5-dioxopyrrolidin-1-yl)acetamide",329.174,329.174,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9007281,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 2-chloro-6-fluorobenzoate,,404.9,C21H22ClFN2O3,58.6,520,4.7,28,1,5,6,"InChI=1S/C21H22ClFN2O3/c22-17-6-5-7-18(23)20(17)21(27)28-14-19(26)24-15-8-10-16(11-9-15)25-12-3-1-2-4-13-25/h5-11H,1-4,12-14H2,(H,24,26)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)C3=C(C=CC=C3Cl)F,AKNOKNVZJQAKAI-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 2-chloro-6-fluorobenzoate,404.13,404.13,0,1,0,0,0,0,0,0,0,0,0,0,,Classification,1,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9007756,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (2S)-2-hydroxy-2-phenylacetate,,382.5,C22H26N2O4,78.9,491,3.4,28,2,5,7,"InChI=1S/C22H26N2O4/c25-20(16-28-22(27)21(26)17-8-4-3-5-9-17)23-18-10-12-19(13-11-18)24-14-6-1-2-7-15-24/h3-5,8-13,21,26H,1-2,6-7,14-16H2,(H,23,25)/t21-/m0/s1",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)[C@H](C3=CC=CC=C3)O,MVGDHYDMDINIFU-NRFANRHFSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (2S)-2-hydroxy-2-phenylacetate,382.189,382.189,0,1,0,1,1,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9007760,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (2R)-2-hydroxy-2-phenylacetate,,382.5,C22H26N2O4,78.9,491,3.4,28,2,5,7,"InChI=1S/C22H26N2O4/c25-20(16-28-22(27)21(26)17-8-4-3-5-9-17)23-18-10-12-19(13-11-18)24-14-6-1-2-7-15-24/h3-5,8-13,21,26H,1-2,6-7,14-16H2,(H,23,25)/t21-/m1/s1",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)[C@@H](C3=CC=CC=C3)O,MVGDHYDMDINIFU-OAQYLSRUSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (2R)-2-hydroxy-2-phenylacetate,382.189,382.189,0,1,0,1,1,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9008456,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 4-nitrobenzoate,,397.4,C21H23N3O5,104,555,3.8,29,1,6,6,"InChI=1S/C21H23N3O5/c25-20(15-29-21(26)16-5-9-19(10-6-16)24(27)28)22-17-7-11-18(12-8-17)23-13-3-1-2-4-14-23/h5-12H,1-4,13-15H2,(H,22,25)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)C3=CC=C(C=C3)[N+](=O)[O-],BLEKULXEOHQWFI-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 4-nitrobenzoate,397.164,397.164,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9008801,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 3-methylthiophene-2-carboxylate,,372.5,C20H24N2O3S,86.9,472,4.4,26,1,5,6,"InChI=1S/C20H24N2O3S/c1-15-10-13-26-19(15)20(24)25-14-18(23)21-16-6-8-17(9-7-16)22-11-4-2-3-5-12-22/h6-10,13H,2-5,11-12,14H2,1H3,(H,21,23)",CC1=C(SC=C1)C(=O)OCC(=O)NC2=CC=C(C=C2)N3CCCCCC3,VTEULENWUWEELQ-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 3-methylthiophene-2-carboxylate,372.151,372.151,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9009129,[2-[4-(Azepan-1-yl)anilino]-2-oxoethyl] 5-methylthiophene-2-carboxylate,,372.5,C20H24N2O3S,86.9,472,4.4,26,1,5,6,"InChI=1S/C20H24N2O3S/c1-15-6-11-18(26-15)20(24)25-14-19(23)21-16-7-9-17(10-8-16)22-12-4-2-3-5-13-22/h6-11H,2-5,12-14H2,1H3,(H,21,23)",CC1=CC=C(S1)C(=O)OCC(=O)NC2=CC=C(C=C2)N3CCCCCC3,NNRZPAJRRKTOSR-UHFFFAOYSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] 5-methylthiophene-2-carboxylate,372.151,372.151,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9009767,N-[4-(azepan-1-yl)phenyl]-2-(2-formylphenoxy)acetamide,AKOS001105038,352.4,C21H24N2O3,58.6,441,3.6,26,1,4,6,"InChI=1S/C21H24N2O3/c24-15-17-7-3-4-8-20(17)26-16-21(25)22-18-9-11-19(12-10-18)23-13-5-1-2-6-14-23/h3-4,7-12,15H,1-2,5-6,13-14,16H2,(H,22,25)",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC3=CC=CC=C3C=O,GQMUXNDXJFWFNJ-UHFFFAOYSA-N,N-[4-(azepan-1-yl)phenyl]-2-(2-formylphenoxy)acetamide,352.179,352.179,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|AKos Consulting & Solutions|ChemSpider|DiscoveryGate|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9010146,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (E)-3-(furan-2-yl)prop-2-enoate,,368.4,C21H24N2O4,71.8,506,3.5,27,1,5,7,"InChI=1S/C21H24N2O4/c24-20(16-27-21(25)12-11-19-6-5-15-26-19)22-17-7-9-18(10-8-17)23-13-3-1-2-4-14-23/h5-12,15H,1-4,13-14,16H2,(H,22,24)/b12-11+",C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)COC(=O)/C=C/C3=CC=CO3,RSCNGRYKMCGCGY-VAWYXSNFSA-N,[2-[4-(azepan-1-yl)anilino]-2-oxoethyl] (E)-3-(furan-2-yl)prop-2-enoate,368.174,368.174,0,1,0,0,0,0,1,1,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9011101,[2-[Methyl-[2-(methylamino)-2-oxoethyl]amino]-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,,406.4,C19H26N4O6,125,600,1.8,29,1,7,7,"InChI=1S/C19H26N4O6/c1-20-17(24)12-21(2)18(25)13-29-19(26)14-7-8-15(16(11-14)23(27)28)22-9-5-3-4-6-10-22/h7-8,11H,3-6,9-10,12-13H2,1-2H3,(H,20,24)",CNC(=O)CN(C)C(=O)COC(=O)C1=CC(=C(C=C1)N2CCCCCC2)[N+](=O)[O-],KKKIIKMGISQFIC-UHFFFAOYSA-N,[2-[methyl-[2-(methylamino)-2-oxoethyl]amino]-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,406.185,406.185,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9011107,[2-[(4-Methoxy-4-oxobutyl)amino]-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,,421.4,C20H27N3O7,131,600,2.5,30,1,8,10,"InChI=1S/C20H27N3O7/c1-29-19(25)7-6-10-21-18(24)14-30-20(26)15-8-9-16(17(13-15)23(27)28)22-11-4-2-3-5-12-22/h8-9,13H,2-7,10-12,14H2,1H3,(H,21,24)",COC(=O)CCCNC(=O)COC(=O)C1=CC(=C(C=C1)N2CCCCCC2)[N+](=O)[O-],ZTACYZRZQLLZST-UHFFFAOYSA-N,[2-[(4-methoxy-4-oxobutyl)amino]-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,421.185,421.185,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9011109,[2-Oxo-2-(prop-2-ynylamino)ethyl] 4-(azepan-1-yl)-3-nitrobenzoate,,359.4,C18H21N3O5,104,557,2.4,26,1,6,6,"InChI=1S/C18H21N3O5/c1-2-9-19-17(22)13-26-18(23)14-7-8-15(16(12-14)21(24)25)20-10-5-3-4-6-11-20/h1,7-8,12H,3-6,9-11,13H2,(H,19,22)",C#CCNC(=O)COC(=O)C1=CC(=C(C=C1)N2CCCCCC2)[N+](=O)[O-],KAJKJJNLOMFJBT-UHFFFAOYSA-N,[2-oxo-2-(prop-2-ynylamino)ethyl] 4-(azepan-1-yl)-3-nitrobenzoate,359.148,359.148,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9011125,[2-[[2-(Dimethylamino)-2-oxoethyl]amino]-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,,406.4,C19H26N4O6,125,598,1.8,29,1,7,7,"InChI=1S/C19H26N4O6/c1-21(2)18(25)12-20-17(24)13-29-19(26)14-7-8-15(16(11-14)23(27)28)22-9-5-3-4-6-10-22/h7-8,11H,3-6,9-10,12-13H2,1-2H3,(H,20,24)",CN(C)C(=O)CNC(=O)COC(=O)C1=CC(=C(C=C1)N2CCCCCC2)[N+](=O)[O-],DDKBYGRHTNZPJN-UHFFFAOYSA-N,[2-[[2-(dimethylamino)-2-oxoethyl]amino]-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,406.185,406.185,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
9011140,[2-(2-Methylbutan-2-ylamino)-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,,391.5,C20H29N3O5,104,553,3.8,28,1,6,7,"InChI=1S/C20H29N3O5/c1-4-20(2,3)21-18(24)14-28-19(25)15-9-10-16(17(13-15)23(26)27)22-11-7-5-6-8-12-22/h9-10,13H,4-8,11-12,14H2,1-3H3,(H,21,24)",CCC(C)(C)NC(=O)COC(=O)C1=CC(=C(C=C1)N2CCCCCC2)[N+](=O)[O-],LQMGMDUHVXMYBY-UHFFFAOYSA-N,[2-(2-methylbutan-2-ylamino)-2-oxoethyl] 4-(azepan-1-yl)-3-nitrobenzoate,391.211,391.211,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,20060730,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,
